fecha,zona,rff_real,rff_presupuesto,cpo_real,cpo_presupuesto,palmiste_real,palmiste_presupuesto,tea_real,tea_meta,almendra_real,almendra_presupuesto,kpo_real,kpo_presupuesto,extraccion_almendra,acidez,humedad,impurezas,inventario_cpo,tanque_1,tanque_2,tanque_3,tanque_4
2022-03-31,MLB,17223.99,17568.47,3346.97,3413.91,167.35,174.04,19.43,19.93,0.0,0.0,0.0,0.0,0.0,2.44,0.12,0.05,1004.09,502.0,335.0,0.0,0
2022-04-30,MLB,13988.18,14267.94,2899.31,2957.3,144.97,150.76,20.73,21.23,0.0,0.0,0.0,0.0,0.0,2.57,0.12,0.05,869.79,435.0,290.0,0.0,0
2022-05-31,MLB,11412.4,11640.65,2475.59,2525.1,123.78,128.73,21.69,22.19,0.0,0.0,0.0,0.0,0.0,2.67,0.13,0.05,742.68,371.0,248.0,0.0,0
2022-06-30,MLB,11689.18,11922.96,2571.79,2623.23,128.59,133.73,22.0,22.5,0.0,0.0,0.0,0.0,0.0,2.7,0.13,0.05,771.54,386.0,257.0,0.0,0
2022-07-31,MLB,13933.6,14212.27,2993.17,3053.03,149.66,155.64,21.48,21.98,0.0,0.0,0.0,0.0,0.0,2.65,0.13,0.05,897.95,449.0,299.0,0.0,0
2022-08-31,MLB,15774.39,16089.88,3325.23,3391.74,166.26,172.91,21.08,21.58,0.0,0.0,0.0,0.0,0.0,2.61,0.13,0.05,997.57,499.0,333.0,0.0,0
2022-09-30,MLB,15186.98,15490.72,3162.73,3225.98,158.14,164.46,20.83,21.33,0.0,0.0,0.0,0.0,0.0,2.58,0.12,0.05,948.82,474.0,316.0,0.0,0
2022-10-31,MLB,15728.5,16043.07,3277.91,3343.47,163.9,170.45,20.84,21.34,0.0,0.0,0.0,0.0,0.0,2.58,0.12,0.05,983.37,492.0,328.0,0.0,0
2022-11-30,MLB,15238.8,15543.58,3115.74,3178.05,155.79,162.02,20.45,20.95,0.0,0.0,0.0,0.0,0.0,2.54,0.12,0.05,934.72,467.0,312.0,0.0,0
2022-12-31,MLB,15393.03,15700.89,3031.7,3092.33,151.58,157.65,19.7,20.2,0.0,0.0,0.0,0.0,0.0,2.47,0.12,0.05,909.51,455.0,303.0,0.0,0
2023-01-31,MLB,16204.57,16528.66,3306.18,3372.3,165.31,171.92,20.4,20.9,0.0,0.0,0.0,0.0,0.0,2.54,0.12,0.05,991.85,496.0,331.0,0.0,0
2023-02-28,MLB,14835.55,15132.26,2987.27,3047.02,149.36,155.34,20.14,20.64,0.0,0.0,0.0,0.0,0.0,2.51,0.12,0.05,896.18,448.0,299.0,0.0,0
2023-03-31,MLB,14966.35,15265.68,2964.82,3024.11,148.24,154.17,19.81,20.31,0.0,0.0,0.0,0.0,0.0,2.48,0.12,0.05,889.44,445.0,296.0,0.0,0
2023-04-30,MLB,11071.46,11292.89,2291.19,2337.02,114.56,119.14,20.69,21.19,0.0,0.0,0.0,0.0,0.0,2.57,0.12,0.05,687.36,344.0,229.0,0.0,0
2023-05-31,MLB,9011.23,9191.45,1870.07,1907.47,93.5,97.24,20.75,21.25,0.0,0.0,0.0,0.0,0.0,2.58,0.12,0.05,561.02,281.0,187.0,0.0,0
2023-06-30,MLB,8239.17,8403.95,1635.54,1668.25,81.78,85.05,19.85,20.35,0.0,0.0,0.0,0.0,0.0,2.49,0.12,0.05,490.66,245.0,164.0,0.0,0
2023-07-31,MLB,11092.2,11314.04,2216.69,2261.03,110.83,115.27,19.98,20.48,0.0,0.0,0.0,0.0,0.0,2.5,0.12,0.05,665.01,333.0,222.0,0.0,0
2023-08-31,MLB,11325.79,11552.31,2190.41,2234.22,109.52,113.9,19.34,19.84,0.0,0.0,0.0,0.0,0.0,2.43,0.12,0.05,657.12,329.0,219.0,0.0,0
2023-09-30,MLB,10440.17,10648.98,1983.27,2022.93,99.16,103.13,19.0,19.5,0.0,0.0,0.0,0.0,0.0,2.4,0.11,0.05,594.98,297.0,198.0,0.0,0
2023-10-31,MLB,12645.11,12898.02,2329.04,2375.62,116.45,121.11,18.42,18.92,0.0,0.0,0.0,0.0,0.0,2.34,0.11,0.05,698.71,349.0,233.0,0.0,0
2023-11-30,MLB,12212.92,12457.18,2260.39,2305.59,113.02,117.54,18.51,19.01,0.0,0.0,0.0,0.0,0.0,2.35,0.11,0.05,678.12,339.0,226.0,0.0,0
2023-12-31,MLB,11605.69,11837.8,2203.97,2248.05,110.2,114.61,18.99,19.49,0.0,0.0,0.0,0.0,0.0,2.4,0.11,0.05,661.19,331.0,220.0,0.0,0
2024-01-31,MLB,15027.23,15327.77,2878.8,2936.37,143.94,149.7,19.16,19.66,0.0,0.0,0.0,0.0,0.0,2.42,0.12,0.05,863.64,432.0,288.0,0.0,0
2024-02-29,MLB,13651.03,13924.05,2412.51,2460.76,120.63,125.45,17.67,18.17,0.0,0.0,0.0,0.0,0.0,2.27,0.11,0.05,723.75,362.0,241.0,0.0,0
2024-03-31,MLB,9228.1,9412.66,1615.88,1648.2,80.79,84.03,17.51,18.01,0.0,0.0,0.0,0.0,0.0,2.25,0.11,0.05,484.76,242.0,162.0,0.0,0
2024-04-30,MLB,8107.41,8269.56,1397.48,1425.43,69.87,72.67,17.24,17.74,0.0,0.0,0.0,0.0,0.0,2.22,0.11,0.04,419.25,210.0,140.0,0.0,0
2024-05-31,MLB,6744.62,6879.51,1232.87,1257.53,61.64,64.11,18.28,18.78,0.0,0.0,0.0,0.0,0.0,2.33,0.11,0.05,369.86,185.0,123.0,0.0,0
2024-06-30,MLB,7574.83,7726.33,1458.86,1488.04,72.94,75.86,19.26,19.76,0.0,0.0,0.0,0.0,0.0,2.43,0.12,0.05,437.66,219.0,146.0,0.0,0
2024-07-31,MLB,7392.33,7540.18,1466.86,1496.19,73.34,76.28,19.84,20.34,0.0,0.0,0.0,0.0,0.0,2.48,0.12,0.05,440.06,220.0,147.0,0.0,0
2024-08-31,MLB,9224.28,9408.77,1743.42,1778.29,87.17,90.66,18.9,19.4,0.0,0.0,0.0,0.0,0.0,2.39,0.11,0.05,523.03,262.0,174.0,0.0,0
2024-09-30,MLB,5667.42,5780.77,1043.72,1064.6,52.19,54.27,18.42,18.92,0.0,0.0,0.0,0.0,0.0,2.34,0.11,0.05,313.12,157.0,104.0,0.0,0
2024-10-31,MLB,6721.0,6855.42,1237.0,1261.74,61.85,64.32,18.4,18.9,0.0,0.0,0.0,0.0,0.0,2.34,0.11,0.05,371.1,186.0,124.0,0.0,0
2024-11-30,MLB,7400.0,7548.0,1369.0,1396.38,68.45,71.19,18.5,19.0,0.0,0.0,0.0,0.0,0.0,2.35,0.11,0.05,410.7,205.0,137.0,0.0,0
2024-12-31,MLB,9119.0,9301.38,1619.0,1651.38,80.95,84.19,17.75,18.25,0.0,0.0,0.0,0.0,0.0,2.28,0.11,0.05,485.7,243.0,162.0,0.0,0
2025-01-31,MLB,11997.0,12236.94,2121.0,2163.42,106.05,110.29,17.68,18.18,0.0,0.0,0.0,0.0,0.0,2.27,0.11,0.05,636.3,318.0,212.0,0.0,0
2025-02-28,MLB,10793.0,11008.86,1908.0,1946.16,95.4,99.22,17.68,18.18,0.0,0.0,0.0,0.0,0.0,2.27,0.11,0.05,572.4,286.0,191.0,0.0,0
2025-03-31,MLB,12894.88,13152.78,2394.0,2441.88,119.7,124.49,18.57,19.07,0.0,0.0,0.0,0.0,0.0,2.36,0.11,0.05,718.2,359.0,239.0,0.0,0
2025-04-30,MLB,10543.0,10753.86,1993.0,2032.86,99.65,103.64,18.9,19.4,0.0,0.0,0.0,0.0,0.0,2.39,0.11,0.05,597.9,299.0,199.0,0.0,0
2025-05-31,MLB,9879.0,10076.58,1960.0,1999.2,98.0,101.92,19.84,20.34,0.0,0.0,0.0,0.0,0.0,2.48,0.12,0.05,588.0,294.0,196.0,0.0,0
2025-06-30,MLB,6822.47,6958.92,1385.59,1413.3,69.28,72.05,20.31,20.81,0.0,0.0,0.0,0.0,0.0,2.53,0.12,0.05,415.68,208.0,139.0,0.0,0
2025-07-31,MLB,7206.91,7351.05,1471.19,1500.61,73.56,76.5,20.4,20.9,0.0,0.0,0.0,0.0,0.0,2.54,0.12,0.05,441.36,221.0,147.0,0.0,0
2025-08-31,MLB,7738.57,7893.34,1548.52,1579.49,77.43,80.52,20.01,20.51,0.0,0.0,0.0,0.0,0.0,2.5,0.12,0.05,464.56,232.0,155.0,0.0,0
2025-09-30,MLB,7317.06,7463.4,1445.86,1474.78,72.29,75.18,19.8,20.3,0.0,0.0,0.0,0.0,0.0,2.48,0.12,0.05,433.76,217.0,145.0,0.0,0
2025-10-31,MLB,8300.0,8466.0,1643.4,1676.27,82.17,85.46,19.5,20.0,0.0,0.0,0.0,0.0,0.0,2.45,0.12,0.05,493.02,247.0,164.0,0.0,0
2025-11-30,MLB,4692.0,4785.84,872.13,889.57,43.61,45.35,19.0,19.5,0.0,0.0,0.0,0.0,0.0,2.4,0.11,0.05,261.64,131.0,87.0,0.0,0
2023-06-30,Sinú,4661.9,4755.14,1071.44,1092.87,53.57,55.71,22.98,23.48,0.0,0.0,0.0,0.0,0.0,2.8,0.13,0.06,321.43,161.0,107.0,0.0,0
2023-07-31,Sinú,5087.4,5189.15,1160.48,1183.69,58.02,60.34,22.81,23.31,0.0,0.0,0.0,0.0,0.0,2.78,0.13,0.06,348.14,174.0,116.0,0.0,0
2023-08-31,Sinú,5673.0,5786.46,1297.52,1323.47,64.88,67.47,22.87,23.37,0.0,0.0,0.0,0.0,0.0,2.79,0.13,0.06,389.26,195.0,130.0,0.0,0
2023-09-30,Sinú,5670.6,5784.01,1313.02,1339.28,65.65,68.28,23.15,23.65,0.0,0.0,0.0,0.0,0.0,2.82,0.14,0.06,393.91,197.0,131.0,0.0,0
2023-10-31,Sinú,5603.8,5715.88,1279.01,1304.59,63.95,66.51,22.82,23.32,0.0,0.0,0.0,0.0,0.0,2.78,0.13,0.06,383.7,192.0,128.0,0.0,0
2023-11-30,Sinú,5235.6,5340.31,1153.59,1176.66,57.68,59.99,22.03,22.53,0.0,0.0,0.0,0.0,0.0,2.7,0.13,0.05,346.08,173.0,115.0,0.0,0
2023-12-31,Sinú,5043.4,5144.27,1104.51,1126.6,55.23,57.43,21.9,22.4,0.0,0.0,0.0,0.0,0.0,2.69,0.13,0.05,331.35,166.0,110.0,0.0,0
2024-02-29,Sinú,4624.2,4716.68,919.07,937.45,45.95,47.79,19.88,20.38,0.0,0.0,0.0,0.0,0.0,2.49,0.12,0.05,275.72,138.0,92.0,0.0,0
2024-03-31,Sinú,5670.6,5784.01,1189.51,1213.3,59.48,61.85,20.98,21.48,0.0,0.0,0.0,0.0,0.0,2.6,0.12,0.05,356.85,178.0,119.0,0.0,0
2024-04-30,Sinú,6942.6,7081.45,1467.0,1496.34,73.35,76.28,21.13,21.63,0.0,0.0,0.0,0.0,0.0,2.61,0.13,0.05,440.1,220.0,147.0,0.0,0
2024-05-31,Sinú,6048.0,6168.96,1350.56,1377.57,67.53,70.23,22.33,22.83,0.0,0.0,0.0,0.0,0.0,2.73,0.13,0.05,405.17,203.0,135.0,0.0,0
2024-06-30,Sinú,5455.5,5564.61,1263.35,1288.62,63.17,65.69,23.16,23.66,0.0,0.0,0.0,0.0,0.0,2.82,0.14,0.06,379.0,190.0,126.0,0.0,0
2024-07-31,Sinú,5535.8,5646.52,1332.62,1359.28,66.63,69.3,24.07,24.57,0.0,0.0,0.0,0.0,0.0,2.91,0.14,0.06,399.79,200.0,133.0,0.0,0
2024-08-31,Sinú,5856.9,5974.04,1303.0,1329.06,65.15,67.76,22.25,22.75,0.0,0.0,0.0,0.0,0.0,2.72,0.13,0.05,390.9,195.0,130.0,0.0,0
2024-09-30,Sinú,3972.6,4052.05,897.63,915.58,44.88,46.68,22.6,23.1,0.0,0.0,0.0,0.0,0.0,2.76,0.13,0.06,269.29,135.0,90.0,0.0,0
2024-10-31,Sinú,4940.0,5038.8,1049.0,1069.98,52.45,54.55,21.23,21.73,0.0,0.0,0.0,0.0,0.0,2.62,0.13,0.05,314.7,157.0,105.0,0.0,0
2024-11-30,Sinú,4700.0,4794.0,1011.0,1031.22,50.55,52.57,21.51,22.01,0.0,0.0,0.0,0.0,0.0,2.65,0.13,0.05,303.3,152.0,101.0,0.0,0
2024-12-31,Sinú,4687.0,4780.74,989.0,1008.78,49.45,51.43,21.1,21.6,0.0,0.0,0.0,0.0,0.0,2.61,0.13,0.05,296.7,148.0,99.0,0.0,0
2025-01-31,Sinú,6035.0,6155.7,1265.0,1290.3,63.25,65.78,20.96,21.46,0.0,0.0,0.0,0.0,0.0,2.6,0.12,0.05,379.5,190.0,126.0,0.0,0
2025-02-28,Sinú,7270.0,7415.4,1462.0,1491.24,73.1,76.02,20.11,20.61,0.0,0.0,0.0,0.0,0.0,2.51,0.12,0.05,438.6,219.0,146.0,0.0,0
2025-03-31,Sinú,8455.0,8624.1,1758.0,1793.16,87.9,91.42,20.79,21.29,0.0,0.0,0.0,0.0,0.0,2.58,0.12,0.05,527.4,264.0,176.0,0.0,0
2025-04-30,Sinú,7257.0,7402.14,1581.0,1612.62,79.05,82.21,21.79,22.29,0.0,0.0,0.0,0.0,0.0,2.68,0.13,0.05,474.3,237.0,158.0,0.0,0
2025-05-31,Sinú,7471.0,7620.42,1724.0,1758.48,86.2,89.65,23.08,23.58,0.0,0.0,0.0,0.0,0.0,2.81,0.14,0.06,517.2,259.0,172.0,0.0,0
2025-06-30,Sinú,6237.4,6362.15,1465.53,1494.84,73.28,76.21,23.5,24.0,0.0,0.0,0.0,0.0,0.0,2.85,0.14,0.06,439.66,220.0,147.0,0.0,0
2025-07-31,Sinú,6035.2,6155.9,1390.21,1418.02,69.51,72.29,23.04,23.54,0.0,0.0,0.0,0.0,0.0,2.8,0.14,0.06,417.06,209.0,139.0,0.0,0
2025-08-31,Sinú,6085.8,6207.52,1331.05,1357.67,66.55,69.21,21.87,22.37,0.0,0.0,0.0,0.0,0.0,2.69,0.13,0.05,399.31,200.0,133.0,0.0,0
2025-09-30,Sinú,6505.8,6635.92,1455.42,1484.53,72.77,75.68,22.4,22.9,0.0,0.0,0.0,0.0,0.0,2.74,0.13,0.05,436.63,218.0,146.0,0.0,0
2025-10-31,Sinú,6630.0,6762.6,1458.6,1487.77,72.93,75.85,22.0,22.5,0.0,0.0,0.0,0.0,0.0,2.7,0.13,0.05,437.58,219.0,146.0,0.0,0
2025-11-30,Sinú,6520.5,6650.91,1436.49,1465.22,71.82,74.7,22.03,22.53,0.0,0.0,0.0,0.0,0.0,2.7,0.13,0.05,430.95,215.0,144.0,0.0,0
